r,h,"FC1,2","FC2,1","FC2,2",FCsum,,,,,
4.3,2.7,9.04585,-12.2862,38.40089,13.81136,,,,,
4.3,2.75,9.23647,-12.56347,39.26733,14.12329,,,,,
4.3,2.8,9.46175,-12.8234,40.15111,14.43521,,,,,
4.3,2.85,9.65238,-13.11799,41.01755,14.76447,,,,,
4.3,2.9,9.843,-13.42991,41.93599,15.05906,,,,,
4.3,2.95,10.05095,-13.70718,42.80243,15.37099,,,,,
4.3,3,10.2589,-14.0191,43.73819,15.70024,,,,,
4.3,3.05,10.46685,-14.29636,44.6393,16.01217,,,,,
4.3,3.1,10.6748,-14.59095,45.5404,16.3241,,,,,
4.3,3.15,10.88275,-14.90287,46.45884,16.63602,,,,,
4.3,3.2,11.0907,-15.19746,47.41193,16.96528,,,,,
4.3,3.25,11.31598,-15.50938,48.33036,17.31186,,,,,
4.3,3.3,11.5066,-15.78665,49.24879,17.62379,,,,,
4.3,3.35,11.73188,-16.1159,50.21921,17.95304,,,,,
4.3,3.4,11.95716,-16.44515,51.1723,18.2823,,,,,
4.3,3.45,12.16511,-16.75707,52.12539,18.61155,,,,,
4.3,3.5,12.39039,-17.05166,53.09581,18.95813,,,,,
4.3,3.55,12.61567,-17.38091,54.08356,19.28739,,,,,
4.3,3.6,12.80629,-17.69283,55.01932,19.61664,,,,,
4.3,3.65,13.0489,-18.00475,56.0244,19.98056,,,,,
4.3,3.7,13.25685,-18.31667,56.99482,20.32714,,,,,
4.3,3.75,13.49946,-18.62859,57.94791,20.67372,,,,,
4.3,3.8,13.72474,-18.9925,59.0223,21.00298,,,,,
4.3,3.85,13.93269,-19.28709,59.92341,21.34956,,,,,
4.3,3.9,14.19263,-19.59901,60.94581,21.71348,,,,,
4.3,3.95,14.40058,-19.96292,62.00288,22.06006,,,,,
4.3,4,14.64319,-20.27484,63.02528,22.42398,,,,,
4.3,4.05,14.85114,-20.60409,64.03036,22.77056,,,,,
4.3,4.1,15.11108,-20.98532,65.10475,23.11714,,,,,
4.3,4.15,15.31903,-21.29724,66.14449,23.49839,,,,,
4.3,4.2,15.57897,-21.66115,67.18422,23.8623,,,,,
4.3,4.25,15.76959,-22.02506,68.29327,24.20888,,,,,
4.3,4.3,16.02953,-22.35431,69.31568,24.59013,,,,,
4.3,4.35,16.27214,-22.73554,70.42473,24.93671,,,,,
4.3,4.4,16.51475,-23.06479,71.49912,25.31795,,,,,
4.3,4.45,16.75736,-23.4287,72.57352,25.69919,,,,,
4.3,4.5,16.99997,-23.80994,73.6999,26.08044,,,,,
4.3,4.55,17.27723,-24.15651,74.77429,26.44435,,,,,
4.3,4.6,17.46785,-24.52042,75.90067,26.84292,,,,,
4.3,4.65,17.72779,-24.90166,77.02705,27.20684,,,,,
4.3,4.7,17.98773,-25.28289,78.20542,27.62274,,,,,
4.3,4.75,18.24767,-25.6468,79.31447,28.00398,,,,,
4.3,4.8,18.47295,-26.04537,80.49283,28.38522,,,,,
4.3,4.85,18.75022,-26.39195,81.63654,28.7838,,,,,
4.3,4.9,19.01015,-26.80784,82.83224,29.18237,,,,,
4.3,4.95,19.27009,-27.18908,83.99328,29.58094,,,,,
4.3,5,19.53003,-27.57031,85.18897,29.99684,,,,,
4.4,1.5,4.78286,-6.39437,20.11888,7.31292,,,,,
4.4,1.55,4.97349,-6.63698,20.88135,7.59018,,,,,
4.4,1.6,5.14678,-6.87958,21.64382,7.86745,,,,,
4.4,1.65,5.3374,-7.12219,22.42362,8.14472,,,,,
4.4,1.7,5.52802,-7.38212,23.1861,8.40465,,,,,
4.4,1.75,5.70131,-7.62472,23.98323,8.69925,,,,,
4.4,1.8,5.89193,-7.88466,24.76303,8.97652,,,,,
4.4,1.85,6.06523,-8.14459,25.56016,9.27111,,,,,
4.4,1.9,6.25585,-8.40453,26.37462,9.56571,,,,,
4.4,1.95,6.44647,-8.66446,27.18908,9.84298,,,,,
4.4,2,6.63709,-8.92439,28.00354,10.13757,,,,,
4.4,2.05,6.82771,-9.18433,28.80067,10.41484,,,,,
4.4,2.1,7.01833,-9.46159,29.64978,10.72677,,,,,
4.4,2.15,7.20896,-9.72152,30.48157,11.02136,,,,,
4.4,2.2,7.41691,-9.99879,31.34802,11.33329,,,,,
4.4,2.25,7.60753,-10.27605,32.19713,11.62788,,,,,
4.4,2.3,7.81548,-10.53598,33.02892,11.93981,,,,,
4.4,2.35,8.0061,-10.81325,33.89537,12.23441,,,,,
4.4,2.4,8.21405,-11.09051,34.76181,12.54633,,,,,
4.4,2.45,8.422,-11.36777,35.61093,12.85826,,,,,
4.4,2.5,8.62995,-11.66236,36.51203,13.17018,,,,,
4.4,2.55,8.82057,-11.93963,37.39581,13.49944,,,,,
4.4,2.6,9.02852,-12.23422,38.29691,13.81136,,,,,
4.4,2.65,9.23647,-12.54614,39.19802,14.10596,,,,,
4.4,2.7,9.44443,-12.8234,40.08179,14.43521,,,,,
4.4,2.75,9.65238,-13.10066,40.9829,14.76447,,,,,
4.4,2.8,9.86033,-13.39526,41.90133,15.09372,,,,,
4.4,2.85,10.08561,-13.68985,42.81976,15.42298,,,,,
4.4,2.9,10.29356,-14.00177,43.75552,15.7349,,,,,
4.4,2.95,10.50151,-14.31369,44.70861,16.06416,,,,,
4.4,3,10.72679,-14.62561,45.69636,16.39341,,,,,
4.4,3.05,10.93474,-14.93753,46.6148,16.74,,,,,
4.4,3.1,11.16002,-15.21479,47.5159,17.06925,,,,,
4.4,3.15,11.36797,-15.52671,48.46899,17.41583,,,,,
4.4,3.2,11.59325,-15.87329,49.47407,17.74509,,,,,
4.4,3.25,11.8012,-16.15055,50.40983,18.07434,,,,,
4.4,3.3,12.02648,-16.49713,51.43224,18.43826,,,,,
4.4,3.35,12.25176,-16.80905,52.38533,18.76751,,,,,
4.4,3.4,12.47704,-17.12097,53.37307,19.1141,,,,,
4.4,3.45,12.70232,-17.46755,54.41281,19.46068,,,,,
4.4,3.5,12.9276,-17.81413,55.41789,19.78994,,,,,
4.4,3.55,13.17021,-18.09139,56.37098,20.17118,,,,,
4.4,3.6,13.39549,-18.43797,57.41071,20.51776,,,,,
4.4,3.65,13.6381,-18.76722,58.43312,20.88167,,,,,
4.4,3.7,13.84605,-19.1138,59.47285,21.21093,,,,,
4.4,3.75,14.10599,-19.46038,60.54725,21.59217,,,,,
4.4,3.8,14.34859,-19.78963,61.51767,21.95608,,,,,
4.4,3.85,14.57387,-20.11888,62.59206,22.33733,,,,,
4.4,3.9,14.85114,-20.48278,63.64912,22.70124,,,,,
4.4,3.95,15.04176,-20.82936,64.74085,23.06515,,,,,
4.4,4,15.31903,-21.19327,65.83257,23.42907,,,,,
4.4,4.05,15.52698,-21.53985,66.88963,23.79298,,,,,
4.4,4.1,15.76959,-21.8691,67.92937,24.17422,,,,,
4.4,4.15,16.0122,-22.26766,69.07308,24.53814,,,,,
4.4,4.2,16.28947,-22.63157,70.18213,24.93671,,,,,
4.4,4.25,16.51475,-22.99548,71.30851,25.28329,,,,,
4.4,4.3,16.75736,-23.35938,72.41756,25.69919,,,,,
4.4,4.35,17.01729,-23.74062,73.56127,26.06311,,,,,
4.4,4.4,17.2599,-24.06987,74.63566,26.46168,,,,,
4.4,4.45,17.50251,-24.41645,75.77937,26.86025,,,,,
4.4,4.5,17.77978,-24.81501,76.92308,27.24149,,,,,
4.4,4.55,18.03972,-25.19625,78.08411,27.65739,,,,,
4.4,4.6,18.29966,-25.61214,79.29714,28.03864,,,,,
4.4,4.65,18.5596,-25.99338,80.45818,28.43721,,,,,
4.4,4.7,18.81953,-26.37462,81.65387,28.87044,,,,,
4.4,4.75,19.07947,-26.77318,82.83224,29.25168,,,,,
4.4,4.8,19.32208,-27.17175,84.06259,29.70224,,,,,
4.4,4.85,19.61668,-27.60497,85.3276,30.10081,,,,,
4.4,4.9,19.87662,-28.00354,86.5233,30.51671,,,,,
4.4,4.95,20.15388,-28.36744,87.71899,30.94994,,,,,
4.4,5,20.43115,-28.80067,89.05332,31.36585,,,,,
4.5,1.5,5.02547,-6.68896,21.01998,7.62484,,,,,
4.5,1.55,5.19877,-6.93157,21.79978,7.91944,,,,,
4.5,1.6,5.37206,-7.17417,22.57958,8.21403,,,,,
4.5,1.65,5.56268,-7.43411,23.39404,8.50863,,,,,
4.5,1.7,5.7533,-7.69404,24.2085,8.80323,,,,,
4.5,1.75,5.96125,-7.95397,25.00563,9.08049,,,,,
4.5,1.8,6.13454,-8.21391,25.83742,9.39242,,,,,
4.5,1.85,6.34249,-8.49117,26.66921,9.68701,,,,,
4.5,1.9,6.53312,-8.7511,27.501,9.98161,,,,,
4.5,1.95,6.74107,-9.02837,28.36744,10.29354,,,,,
4.5,2,6.93169,-9.2883,29.19923,10.58813,,,,,
4.5,2.05,7.13964,-9.58289,30.04835,10.88273,,,,,
4.5,2.1,7.34759,-9.84283,30.91479,11.21198,,,,,
4.5,2.15,7.55554,-10.15475,31.8159,11.50658,,,,,
4.5,2.2,7.74616,-10.41468,32.68234,11.83583,,,,,
4.5,2.25,7.95411,-10.70927,33.56612,12.13043,,,,,
4.5,2.3,8.16206,-10.98654,34.44989,12.45968,,,,,
4.5,2.35,8.37001,-11.28113,35.351,12.77161,,,,,
4.5,2.4,8.57796,-11.55839,36.2521,13.10086,,,,,
4.5,2.45,8.78591,-11.83565,37.13588,13.43012,,,,,
4.5,2.5,8.99387,-12.1649,38.08897,13.74204,,,,,
4.5,2.55,9.21915,-12.45949,39.0074,14.0713,,,,,
4.5,2.6,9.4271,-12.73676,39.92583,14.41788,,,,,
4.5,2.65,9.65238,-13.06601,40.87892,14.74714,,,,,
4.5,2.7,9.86033,-13.34327,41.79736,15.07639,,,,,
4.5,2.75,10.06828,-13.67252,42.76778,15.40565,,,,,
4.5,2.8,10.29356,-13.98444,43.70354,15.75223,,,,,
4.5,2.85,10.51884,-14.2617,44.6393,16.09881,,,,,
4.5,2.9,10.72679,-14.59095,45.64438,16.4454,,,,,
4.5,2.95,10.9694,-14.90287,46.6148,16.77465,,,,,
4.5,3,11.19468,-15.21479,47.56789,17.12124,,,,,
4.5,3.05,11.41996,-15.56137,48.59029,17.46782,,,,,
4.5,3.1,11.64524,-15.89062,49.59537,17.81441,,,,,
4.5,3.15,11.87052,-16.16788,50.56579,18.17832,,,,,
4.5,3.2,12.0958,-16.53179,51.55354,18.50757,,,,,
4.5,3.25,12.33841,-16.86104,52.6106,18.88882,,,,,
4.5,3.3,12.56368,-17.19029,53.63301,19.2354,,,,,
4.5,3.35,12.78896,-17.51954,54.63809,19.58198,,,,,
4.5,3.4,13.01424,-17.84879,55.66049,19.96323,,,,,
4.5,3.45,13.27418,-18.17804,56.73488,20.32714,,,,,
4.5,3.5,13.51679,-18.52462,57.75729,20.70838,,,,,
4.5,3.55,13.7594,-18.88852,58.86634,21.05497,,,,,
4.5,3.6,13.98468,-19.21777,59.90608,21.43621,,,,,
4.5,3.65,14.24462,-19.54702,60.91115,21.80012,,,,,
4.5,3.7,14.50456,-19.91093,62.02021,22.18136,,,,,
4.5,3.75,14.71251,-20.27484,63.11193,22.54528,,,,,
4.5,3.8,15.0071,-20.62142,64.22098,22.92652,,,,,
4.5,3.85,15.21506,-20.98532,65.29537,23.30776,,,,,
4.5,3.9,15.49232,-21.3319,66.40442,23.689,,,,,
4.5,3.95,15.7176,-21.66115,67.44416,24.08758,,,,,
4.5,4,15.99487,-22.07704,68.58787,24.45149,,,,,
4.5,4.05,16.22015,-22.44095,69.71425,24.85006,,,,,
4.5,4.1,16.49742,-22.82219,70.90994,25.24863,,,,,
4.5,4.15,16.7227,-23.20342,72.05365,25.62988,,,,,
4.5,4.2,16.99997,-23.58466,73.1627,26.02845,,,,,
4.5,4.25,17.24257,-23.9659,74.37573,26.42702,,,,,
4.5,4.3,17.48518,-24.31248,75.51943,26.84292,,,,,
4.5,4.35,17.76245,-24.76303,76.73246,27.20683,,,,,
4.5,4.4,18.02239,-25.10961,77.85884,27.64006,,,,,
4.5,4.45,18.265,-25.50817,79.05453,28.05596,,,,,
4.5,4.5,18.57692,-25.90674,80.28489,28.45454,,,,,
4.5,4.55,18.83686,-26.27064,81.44593,28.88777,,,,,
4.5,4.6,19.0968,-26.7212,82.74559,29.28634,,,,,
4.5,4.65,19.3914,-27.0851,83.94129,29.71957,,,,,
4.5,4.7,19.66867,-27.53565,85.25829,30.13547,,,,,
4.5,4.75,19.94593,-27.95155,86.47131,30.55137,,,,,
4.5,4.8,20.18854,-28.33278,87.73632,31.01926,,,,,
4.5,4.85,20.46581,-28.80067,89.07065,31.43516,,,,,
4.5,4.9,20.81239,-29.19923,90.31833,31.86839,,,,,
4.5,4.95,21.03767,-29.61512,91.58334,32.31895,,,,,
4.5,5,21.33227,-30.06568,92.90034,32.76951,,,,,
4.6,1.5,5.23342,-6.9489,21.90376,7.98875,,,,,
4.6,1.55,5.42405,-7.22616,22.73554,8.26602,,,,,
4.6,1.6,5.632,-7.46876,23.55,8.57795,,,,,
4.6,1.65,5.82262,-7.76336,24.41645,8.87254,,,,,
4.6,1.7,6.03057,-8.02329,25.24824,9.18447,,,,,
4.6,1.75,6.22119,-8.28322,26.08002,9.49639,,,,,
4.6,1.8,6.41181,-8.56049,26.92914,9.79099,,,,,
4.6,1.85,6.61976,-8.83775,27.79559,10.10291,,,,,
4.6,1.9,6.82771,-9.13234,28.67936,10.41484,,,,,
4.6,1.95,7.03566,-9.39227,29.54581,10.74409,,,,,
4.6,2,7.22628,-9.68687,30.42958,11.03869,,,,,
4.6,2.05,7.43424,-9.96413,31.31336,11.36794,,,,,
4.6,2.1,7.65952,-10.25872,32.24912,11.6972,,,,,
4.6,2.15,7.8848,-10.55331,33.1329,12.00912,,,,,
4.6,2.2,8.09275,-10.8479,34.05133,12.33838,,,,,
4.6,2.25,8.3007,-11.1425,34.96976,12.66763,,,,,
4.6,2.3,8.50865,-11.43709,35.90552,13.01422,,,,,
4.6,2.35,8.73393,-11.73168,36.82396,13.34347,,,,,
4.6,2.4,8.95921,-12.02627,37.74239,13.67273,,,,,
4.6,2.45,9.16716,-12.37285,38.73014,14.00198,,,,,
4.6,2.5,9.39244,-12.65011,39.68323,14.36589,,,,,
4.6,2.55,9.61772,-12.96203,40.61899,14.69515,,,,,
4.6,2.6,9.82567,-13.27395,41.58941,15.0244,,,,,
4.6,2.65,10.06828,-13.6032,42.57716,15.37099,,,,,
4.6,2.7,10.29356,-13.88047,43.53025,15.7349,,,,,
4.6,2.75,10.51884,-14.20971,44.50067,16.06416,,,,,
4.6,2.8,10.74412,-14.53896,45.52307,16.4454,,,,,
4.6,2.85,10.98673,-14.83356,46.49349,16.79198,,,,,
4.6,2.9,11.21201,-15.18013,47.5159,17.13857,,,,,
4.6,2.95,11.43729,-15.54404,48.57296,17.48515,,,,,
4.6,3,11.69722,-15.83863,49.59537,17.90105,,,,,
4.6,3.05,11.9225,-16.18521,50.61778,18.2303,,,,,
4.6,3.1,12.16511,-16.53179,51.65751,18.57689,,,,,
4.6,3.15,12.39039,-16.84371,52.66259,18.95813,,,,,
4.6,3.2,12.633,-17.19029,53.71965,19.32204,,,,,
4.6,3.25,12.87561,-17.53687,54.75939,19.68596,,,,,
4.6,3.3,13.10089,-17.9181,55.81645,20.0672,,,,,
4.6,3.35,13.3435,-18.24735,56.94283,20.43111,,,,,
4.6,3.4,13.60344,-18.59393,58.01722,20.81236,,,,,
4.6,3.45,13.84605,-18.94051,59.09162,21.1936,,,,,
4.6,3.5,14.10599,-19.26976,60.13135,21.57484,,,,,
4.6,3.55,14.33127,-19.651,61.30972,21.95608,,,,,
4.6,3.6,14.5912,-20.03223,62.40144,22.33733,,,,,
4.6,3.65,14.85114,-20.41347,63.54515,22.71857,,,,,
4.6,3.7,15.12841,-20.76005,64.6542,23.13447,,,,,
4.6,3.75,15.37102,-21.10662,65.76325,23.51571,,,,,
4.6,3.8,15.64829,-21.50519,66.92429,23.91428,,,,,
4.6,3.85,15.8909,-21.85177,68.03334,24.31285,,,,,
4.6,3.9,16.16816,-22.21568,69.17705,24.71143,,,,,
4.6,3.95,16.39344,-22.59691,70.32076,25.11,,,,,
4.6,4,16.68804,-22.99548,71.51645,25.5259,,,,,
4.6,4.05,16.94798,-23.37671,72.67749,25.90714,,,,,
4.6,4.1,17.17326,-23.75795,73.89052,26.34037,,,,,
4.6,4.15,17.46785,-24.17384,75.08621,26.73894,,,,,
4.6,4.2,17.74512,-24.55508,76.28191,27.15484,,,,,
4.6,4.25,17.9704,-24.93632,77.49493,27.57075,,,,,
4.6,4.3,18.28233,-25.33488,78.69063,27.98665,,,,,
4.6,4.35,18.52494,-25.73345,79.92098,28.40255,,,,,
4.6,4.4,18.81953,-26.16667,81.20332,28.85311,,,,,
4.6,4.45,19.0968,-26.58256,82.43367,29.25168,,,,,
4.6,4.5,19.37407,-26.99846,83.71601,29.68491,,,,,
4.6,4.55,19.65134,-27.36237,84.9637,30.13547,,,,,
4.6,4.6,19.94593,-27.84757,86.26336,30.55137,,,,,
4.6,4.65,20.24053,-28.26347,87.52838,31.00193,,,,,
4.6,4.7,20.5178,-28.69669,88.89736,31.46982,,,,,
4.6,4.75,20.81239,-29.12991,90.16237,31.88572,,,,,
4.6,4.8,21.08966,-29.61512,91.54869,32.35361,,,,,
4.6,4.85,21.38426,-30.01369,92.86568,32.80417,,,,,
4.6,4.9,21.67885,-30.46424,94.20001,33.27205,,,,,
4.6,4.95,21.95612,-30.88014,95.51701,33.72261,,,,,
4.6,5,22.23339,-31.38267,96.93798,34.17317,,,,,
4.7,1.5,5.4587,-7.24349,22.83952,8.33534,,,,,
4.7,1.55,5.66666,-7.52075,23.70596,8.64726,,,,,
4.7,1.6,5.87461,-7.79801,24.55508,8.94186,,,,,
4.7,1.65,6.06523,-8.07528,25.42153,9.25378,,,,,
4.7,1.7,6.29051,-8.35254,26.3053,9.58304,,,,,
4.7,1.75,6.49846,-8.64713,27.18908,9.89496,,,,,
4.7,1.8,6.68908,-8.90707,28.05552,10.22422,,,,,
4.7,1.85,6.91436,-9.20166,28.95663,10.53614,,,,,
4.7,1.9,7.13964,-9.49625,29.85773,10.84807,,,,,
4.7,1.95,7.34759,-9.77351,30.75883,11.19465,,,,,
4.7,2,7.57287,-10.08543,31.6946,11.52391,,,,,
4.7,2.05,7.78082,-10.38002,32.61303,11.85316,,,,,
4.7,2.1,7.98877,-10.67461,33.54879,12.18242,,,,,
4.7,2.15,8.19672,-10.98654,34.50188,12.529,,,,,
4.7,2.2,8.422,-11.28113,35.45497,12.87558,,,,,
4.7,2.25,8.64728,-11.57572,36.39073,13.22217,,,,,
4.7,2.3,8.87256,-11.90497,37.37848,13.55142,,,,,
4.7,2.35,9.09784,-12.21689,38.33157,13.88068,,,,,
4.7,2.4,9.32312,-12.52881,39.31932,14.24459,,,,,
4.7,2.45,9.56573,-12.84073,40.28974,14.59117,,,,,
4.7,2.5,9.79101,-13.16998,41.31215,14.95509,,,,,
4.7,2.55,10.01629,-13.4819,42.28257,15.319,,,,,
4.7,2.6,10.2589,-13.84581,43.35696,15.66558,,,,,
4.7,2.65,10.50151,-14.1404,44.31005,16.0295,,,,,
4.7,2.7,10.72679,-14.48698,45.34978,16.37608,,,,,
4.7,2.75,10.9694,-14.7989,46.35486,16.75732,,,,,
4.7,2.8,11.19468,-15.12815,47.3946,17.12124,,,,,
4.7,2.85,11.43729,-15.4574,48.43433,17.48515,,,,,
4.7,2.9,11.67989,-15.80398,49.47407,17.84906,,,,,
4.7,2.95,11.93983,-16.13322,50.53113,18.2303,,,,,
4.7,3,12.18244,-16.4798,51.60552,18.61155,,,,,
4.7,3.05,12.40772,-16.84371,52.69725,18.99279,,,,,
4.7,3.1,12.66766,-17.19029,53.75431,19.37403,,,,,
4.7,3.15,12.91027,-17.53687,54.84603,19.75527,,,,,
4.7,3.2,13.17021,-17.9181,55.95508,20.11919,,,,,
4.7,3.25,13.41282,-18.26468,57.06413,20.51776,,,,,
4.7,3.3,13.65543,-18.62859,58.17319,20.899,,,,,
4.7,3.35,13.93269,-18.95784,59.26491,21.3149,,,,,
4.7,3.4,14.1753,-19.3564,60.39129,21.69614,,,,,
4.7,3.45,14.43524,-19.68565,61.48301,22.09471,,,,,
4.7,3.5,14.71251,-20.04956,62.64405,22.49329,,,,,
4.7,3.55,14.93779,-20.46545,63.82241,22.87453,,,,,
4.7,3.6,15.23238,-20.81203,64.96612,23.29043,,,,,
4.7,3.65,15.45766,-21.22793,66.16182,23.689,,,,,
4.7,3.7,15.76959,-21.53985,67.23621,24.1049,,,,,
4.7,3.75,16.0122,-21.97307,68.46656,24.50347,,,,,
4.7,3.8,16.32413,-22.35431,69.66226,24.91938,,,,,
4.7,3.85,16.54941,-22.73554,70.80597,25.33528,,,,,
4.7,3.9,16.844,-23.13411,72.05365,25.75118,,,,,
4.7,3.95,17.08661,-23.51534,73.24935,26.16708,,,,,
4.7,4,17.38121,-23.93124,74.4797,26.60031,,,,,
4.7,4.05,17.64115,-24.31248,75.69272,27.01621,,,,,
4.7,4.1,17.95307,-24.72837,76.92308,27.46677,,,,,
4.7,4.15,18.19568,-25.12693,78.15343,27.86534,,,,,
4.7,4.2,18.49028,-25.54283,79.41844,28.3159,,,,,
4.7,4.25,18.75022,-25.97605,80.70078,28.7318,,,,,
4.7,4.3,19.06214,-26.39195,81.98312,29.18236,,,,,
4.7,4.35,19.32208,-26.82517,83.28279,29.61559,,,,,
4.7,4.4,19.61668,-27.24106,84.56513,30.04882,,,,,
4.7,4.45,19.89395,-27.69161,85.91679,30.49938,,,,,
4.7,4.5,20.20587,-28.07285,87.16447,30.96727,,,,,
4.7,4.55,20.48314,-28.54073,88.53345,31.43516,,,,,
4.7,4.6,20.79506,-28.99128,89.83312,31.85106,,,,,
4.7,4.65,21.08966,-29.37252,91.09813,32.33627,,,,,
4.7,4.7,21.36693,-29.87506,92.57109,32.78684,,,,,
4.7,4.75,21.69618,-30.32561,93.94008,33.25472,,,,,
4.7,4.8,21.97345,-30.77616,95.36105,33.75727,,,,,
4.7,4.85,22.28538,-31.26137,96.74736,34.20783,,,,,
4.7,4.9,22.5973,-31.71192,98.09902,34.69305,,,,,
4.7,4.95,22.90923,-32.16248,99.53732,35.17827,,,,,
4.7,5,23.22116,-32.66501,101.01028,35.66348,,,,,
4.8,1.5,5.70131,-7.52075,23.79261,8.69925,,,,,
4.8,1.55,5.90926,-7.81534,24.67638,9.0285,,,,,
4.8,1.6,6.13454,-8.09261,25.56016,9.34043,,,,,
4.8,1.65,6.34249,-8.3872,26.47859,9.66968,,,,,
4.8,1.7,6.55045,-8.69912,27.39702,9.98161,,,,,
4.8,1.75,6.7584,-8.99371,28.31546,10.32819,,,,,
4.8,1.8,6.98368,-9.27097,29.19923,10.65745,,,,,
4.8,1.85,7.20896,-9.56556,30.13499,10.9867,,,,,
4.8,1.9,7.43424,-9.86016,31.08808,11.33329,,,,,
4.8,1.95,7.64219,-10.17208,32.02384,11.66254,,,,,
4.8,2,7.8848,-10.484,32.99426,12.00912,,,,,
4.8,2.05,8.11008,-10.79592,33.94735,12.33838,,,,,
4.8,2.1,8.31803,-11.10784,34.91777,12.70229,,,,,
4.8,2.15,8.54331,-11.41976,35.90552,13.04888,,,,,
4.8,2.2,8.78591,-11.73168,36.89327,13.41279,,,,,
4.8,2.25,9.01119,-12.0436,37.86369,13.75937,,,,,
4.8,2.3,9.23647,-12.37285,38.8861,14.12328,,,,,
4.8,2.35,9.47908,-12.68477,39.87385,14.46987,,,,,
4.8,2.4,9.72169,-13.01402,40.89625,14.85111,,,,,
4.8,2.45,9.94697,-13.34327,41.91866,15.21502,,,,,
4.8,2.5,10.20691,-13.68985,42.94106,15.56161,,,,,
4.8,2.55,10.44952,-14.00177,43.96347,15.96018,,,,,
4.8,2.6,10.6748,-14.34835,45.03786,16.32409,,,,,
4.8,2.65,10.93474,-14.69492,46.09493,16.68801,,,,,
4.8,2.7,11.16002,-15.0415,47.16932,17.06925,,,,,
4.8,2.75,11.41996,-15.38808,48.24371,17.45049,,,,,
4.8,2.8,11.66257,-15.73466,49.31811,17.83173,,,,,
4.8,2.85,11.90517,-16.06391,50.37517,18.21297,,,,,
4.8,2.9,12.18244,-16.44515,51.48422,18.59422,,,,,
4.8,2.95,12.42505,-16.79172,52.59327,18.99279,,,,,
4.8,3,12.66766,-17.12097,53.65034,19.39136,,,,,
4.8,3.05,12.9276,-17.50221,54.79405,19.7726,,,,,
4.8,3.1,13.18754,-17.88345,55.9031,20.17117,,,,,
4.8,3.15,13.44748,-18.23002,57.02948,20.56974,,,,,
4.8,3.2,13.72474,-18.61126,58.19051,20.96832,,,,,
4.8,3.25,13.98468,-18.97517,59.33422,21.36689,,,,,
4.8,3.3,14.24462,-19.3564,60.4606,21.78279,,,,,
4.8,3.35,14.50456,-19.72031,61.63897,22.19869,,,,,
4.8,3.4,14.7645,-20.13621,62.85199,22.57993,,,,,
4.8,3.45,15.04176,-20.46545,63.97837,23.01316,,,,,
4.8,3.5,15.28437,-20.86402,65.17407,23.42906,,,,,
4.8,3.55,15.57897,-21.26259,66.36976,23.82763,,,,,
4.8,3.6,15.83891,-21.67848,67.58279,24.24353,,,,,
4.8,3.65,16.09885,-22.05972,68.79581,24.65944,,,,,
4.8,3.7,16.39344,-22.44095,70.00884,25.10999,,,,,
4.8,3.75,16.67071,-22.83952,71.22186,25.5259,,,,,
4.8,3.8,16.98264,-23.23808,72.48687,25.97645,,,,,
4.8,3.85,17.22525,-23.65398,73.6999,26.37503,,,,,
4.8,3.9,17.53717,-24.06987,74.96491,26.82559,,,,,
4.8,3.95,17.81444,-24.45111,76.19526,27.25882,,,,,
4.8,4,18.12636,-24.90166,77.51226,27.69205,,,,,
4.8,4.05,18.35164,-25.28289,78.74261,28.14261,,,,,
4.8,4.1,18.69823,-25.71612,80.07694,28.59316,,,,,
4.8,4.15,18.95817,-26.13201,81.30729,29.02639,,,,,
4.8,4.2,19.25276,-26.56523,82.62429,29.49428,,,,,
4.8,4.25,19.53003,-26.99846,83.94129,29.92751,,,,,
4.8,4.3,19.84196,-27.43168,85.27562,30.41273,,,,,
4.8,4.35,20.13655,-27.89956,86.67926,30.84596,,,,,
4.8,4.4,20.46581,-28.33278,87.97893,31.31385,,,,,
4.8,4.45,20.74308,-28.78334,89.34791,31.76441,,,,,
4.8,4.5,21.03767,-29.23389,90.7169,32.2323,,,,,
4.8,4.55,21.3496,-29.68444,92.13787,32.73485,,,,,
4.8,4.6,21.66153,-30.16965,93.52418,33.18541,,,,,
4.8,4.65,21.95612,-30.56822,94.89317,33.68795,,,,,
4.8,4.7,22.28538,-31.07075,96.3488,34.17317,,,,,
4.8,4.75,22.61463,-31.53863,97.75244,34.64106,,,,,
4.8,4.8,22.90923,-32.02384,99.2254,35.16093,,,,,
4.8,4.85,23.23848,-32.54371,100.71568,35.62882,,,,,
4.8,4.9,23.55041,-32.99426,102.17131,36.1487,,,,,
4.8,4.95,23.87967,-33.4968,103.64427,36.63392,,,,,
4.8,5,24.19159,-33.98201,105.15189,37.17112,,,,,
4.9,1.5,5.96125,-7.85,24.76303,9.04583,,,,,
4.9,1.55,6.1692,-8.14459,25.68146,9.39242,,,,,
4.9,1.6,6.37715,-8.42186,26.59989,9.739,,,,,
4.9,1.65,6.61976,-8.71645,27.53565,10.08558,,,,,
4.9,1.7,6.82771,-9.02837,28.47142,10.39751,,,,,
4.9,1.75,7.05299,-9.32296,29.44184,10.76142,,,,,
4.9,1.8,7.2956,-9.63488,30.41226,11.10801,,,,,
4.9,1.85,7.50355,-9.92947,31.33069,11.43726,,,,,
4.9,1.9,7.72883,-10.25872,32.31844,11.80117,,,,,
4.9,1.95,7.97144,-10.55331,33.28886,12.16509,,,,,
